"","X_UWI_DISPLAY","UWI","SURFACE_LATITUDE","SURFACE_LONGITUDE","X_TD_TVD","DRILL_TD","X_ONPROD_DATE","RIG_RELEASE_DATE","PROFILE_TYPE","PSUM_POOL_NAME","PSUM_OPERATOR_NAME"
"152","00/02-28-058-24W5/0","100022805824W500",54.055874,-117.527092,2973.43,5719,2018-01-31,2018-01-01,"Horizontal","UNDEFINED POOL","CENOVUS ENERGY INC."
"153","00/02-28-061-26W5/0","100022806126W500",54.314196,-117.855232,2915.98,4930,2014-10-23,2014-07-09,"Horizontal","MONTNEY BB","CEQUENCE ENERGY LTD."
"154","00/02-28-066-24W5/0","100022806624W500",54.750137,-117.561998,1920.33,3440,2014-05-02,2014-01-29,"Horizontal","COMMINGLED POOL 005","CANADIAN NATURAL RESOURCES LIMITED"
"155","00/02-34-058-21W5/0","100023405821W500",54.057378,-117.036199,2723.31,3388,2009-04-01,2008-12-16,"Horizontal","COMMINGLED MFP9529","PARAMOUNT RESOURCES LTD."
"156","00/02-34-059-22W5/0","100023405922W500",54.138117,-117.251264,2730.26,5480,2011-09-14,2011-06-17,"Horizontal","TRIASSIC XX","XTO ENERGY CANADA"
"157","00/02-34-062-19W5/0","100023406219W500",54.412951,-116.764966,1977.17,3360,NA,2013-03-04,"Horizontal",NA,"MURPHY OIL COMPANY LTD."
"158","00/02-34-066-25W5/0","100023406625W500",54.759806,-117.686777,1965.37,3102,2012-07-02,2012-01-29,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"159","00/02-35-063-25W5/0","100023506325W500",54.487909,-117.666574,2482.85,2483,NA,2012-01-23,"Vertical",NA,"MURPHY OIL COMPANY LTD."
"160","00/02-35-064-18W5/2","100023506418W502",54.560882,-116.585083,1744.14,3768,2013-03-11,2013-02-21,"Horizontal","TRIASSIC G","MURPHY OIL COMPANY LTD."
"161","00/03-05-060-18W5/0","100030506018W500",54.164525,-116.663965,2175.62,3220,NA,2010-02-04,"Horizontal",NA,"TANGLE CREEK ENERGY LTD."
"162","00/03-05-063-26W5/0","100030506326W500",54.439476,-117.895999,2632.56,5079,2014-10-01,2013-12-26,"Horizontal","MONTNEY V","XTO ENERGY CANADA"
"163","00/03-13-063-26W5/0","100031306326W500",54.456797,-117.826314,2505.9,4503,2012-09-22,2012-03-18,"Horizontal","MONTNEY H","HAMMERHEAD RESOURCES INC."
"164","00/03-14-066-25W5/0","100031406625W500",54.70706,-117.6673,2048.58,2238,NA,2014-11-19,"Horizontal",NA,"ARC RESOURCES LTD."
"165","00/03-15-063-23W5/2","100031506323W502",54.442641,-117.349244,2231.91,5082,2014-02-14,2014-01-21,"Horizontal","MONTNEY F","TANGLE CREEK ENERGY LTD."
"166","00/03-16-060-19W5/2","100031606019W502",54.197857,-116.801214,2290.13,3857,2009-08-19,2009-07-24,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"167","00/03-21-060-18W5/0","100032106018W500",54.211897,-116.64903,2259.77,4073,2009-07-22,2009-07-03,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"168","00/03-21-061-26W5/0","100032106126W500",54.293567,-117.868575,2995.78,4934,2013-03-26,2013-03-17,"Horizontal","MONTNEY JJ","CEQUENCE ENERGY LTD."
"169","00/03-26-063-25W5/0","100032606325W500",54.487775,-117.666604,2415.27,3804,2012-04-01,2012-02-12,"Horizontal","MONTNEY F","MURPHY OIL COMPANY LTD."
"170","00/03-29-060-18W5/0","100032906018W500",54.212109,-116.649487,2253.51,3097.6,2008-11-30,2008-11-01,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"171","00/03-36-065-25W5/0","100033606525W500",54.678286,-117.666248,2081.23,4157,2018-03-24,2018-01-09,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"172","00/04-04-059-19W5/0","100040405919W500",54.079359,-116.794164,2328.58,3633,2010-11-01,2010-10-25,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"173","00/04-04-062-18W5/0","100040406218W500",54.331771,-116.620461,2041.58,3570,2012-06-27,2012-02-10,"Horizontal","MONTNEY B","SINOPEC DAYLIGHT ENERGY LTD."
"174","00/04-04-062-26W5/2","100040406226W502",54.343031,-117.871231,2741.44,4720,2011-12-18,2011-12-09,"Horizontal","MONTNEY LL","CEQUENCE ENERGY LTD."
"175","00/04-05-063-22W5/0","100040506322W500",54.412626,-117.270655,2260.15,3913,2013-02-01,2013-01-15,"Horizontal","MONTNEY D","TANGLE CREEK ENERGY LTD."
"176","00/04-05-067-23W5/0","100040506723W500",54.745238,-117.480629,1933.78,4082,2013-09-29,2013-08-17,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"177","00/04-12-062-23W5/0","100041206223W500",54.354709,-117.322148,2449.65,3816,2012-09-28,2012-08-13,"Horizontal","MONTNEY B","ATHABASCA OIL CORPORATION"
"178","00/04-10-060-19W5/0","100041006019W500",54.175926,-116.770792,2250.08,2973.8,2008-06-18,2008-04-17,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"179","00/04-12-064-25W5/0","100041206425W500",54.516854,-117.653642,2470,2470,NA,2011-09-21,"Vertical",NA,"MURPHY OIL COMPANY LTD."
"180","00/04-14-059-19W5/0","100041405919W500",54.107636,-116.752812,2280.28,3571,2010-07-28,2010-07-11,"Horizontal","COMMINGLED MFP9529","PARAMOUNT RESOURCES LTD."
"181","00/04-14-065-23W5/2","100041406523W502",54.619935,-117.347608,2053.01,3681,NA,2012-12-02,"Horizontal",NA,"ENERPLUS CORPORATION"
"182","00/04-15-060-20W5/2","100041506020W502",54.183973,-116.901861,2348.34,3576,2010-04-04,2010-01-31,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"183","00/04-15-063-20W5/0","100041506320W500",54.458885,-116.949503,1993.75,3580,2012-04-01,2012-01-17,"Horizontal","TRIASSIC K","CANADIAN NATURAL RESOURCES LIMITED"
"184","00/04-18-059-19W5/0","100041805919W500",54.102086,-116.820259,2437.56,4327,2014-05-01,2014-04-09,"Horizontal","COMMINGLED MFP9529","PARAMOUNT RESOURCES LTD."
"185","00/04-21-060-18W5/0","100042106018W500",54.21206,-116.649191,2255.34,3716,2009-07-29,2009-04-22,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"186","00/04-21-063-20W5/0","100042106320W500",54.458545,-116.9497,1987.9,3307,2011-12-15,2011-10-03,"Horizontal","TRIASSIC K","CANADIAN NATURAL RESOURCES LIMITED"
"187","00/04-21-064-18W5/0","100042106418W500",54.530513,-116.668362,1812.76,4010.4,2011-11-03,2011-09-04,"Horizontal","TRIASSIC G","PARAMOUNT RESOURCES LTD."
"188","00/04-21-065-23W5/0","100042106523W500",54.649935,-117.454507,2018.7,4501,2018-03-16,2017-07-06,"Horizontal","MONTNEY Q","ARC RESOURCES LTD."
"189","00/04-25-060-18W5/0","100042506018W500",54.217087,-116.555477,2201.16,3236,2008-09-09,2008-07-26,"Horizontal","COMMINGLED MFP9529","TANGLE CREEK ENERGY LTD."
"190","00/04-25-063-23W5/0","100042506323W500",54.477513,-117.326414,2189.77,3844,2012-09-09,2012-08-22,"Horizontal","MONTNEY F","TANGLE CREEK ENERGY LTD."
"191","00/04-28-060-23W5/0","100042806023W500",54.226047,-117.396461,2712.91,4083.7,2012-03-11,2012-02-19,"Horizontal","MONTNEY B","ATHABASCA OIL CORPORATION"
"192","00/04-29-065-23W5/0","100042906523W500",54.649666,-117.454505,2017.4,2118,NA,2012-03-16,"Vertical",NA,"ARC RESOURCES LTD."
"193","00/04-31-059-19W5/0","100043105919W500",54.137921,-116.821443,2402.99,4175,2011-01-03,2010-12-11,"Horizontal","COMMINGLED MFP9529","PARAMOUNT RESOURCES LTD."
"194","00/04-33-059-20W5/0","100043305920W500",54.150815,-116.934364,2438.97,4190,2012-04-18,2011-11-17,"Horizontal","COMMINGLED MFP9529","BONAVISTA ENERGY CORPORATION"
"195","00/04-33-060-18W5/0","100043306018W500",54.225163,-116.618502,2234.51,3940,2011-01-27,2010-12-15,"Horizontal","COMMINGLED MFP9529","TAQA NORTH LTD."
"196","00/04-33-060-19W5/0","100043306019W500",54.230706,-116.787213,2350.24,2969,2008-10-26,2008-10-03,"Horizontal","COMMINGLED MFP9529","IRON BRIDGE RESOURCES INC."
"197","00/04-33-060-23W5/0","100043306023W500",54.226042,-117.395704,2802.64,2803,NA,2011-07-26,"Vertical",NA,"ATHABASCA OIL CORPORATION"
"198","00/04-35-066-24W5/2","100043506624W502",54.750776,-117.501052,1971.8,3629,2012-01-13,2011-12-19,"Horizontal","COMMINGLED POOL 005","ENERPLUS CORPORATION"
"199","00/04-35-066-25W5/0","100043506625W500",54.760257,-117.665389,1956.41,3307,2009-09-06,2009-08-15,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"200","00/04-36-063-23W5/0","100043606323W500",54.488716,-117.328967,2158.15,3532,2010-06-08,2010-01-23,"Horizontal","MONTNEY F","TANGLE CREEK ENERGY LTD."
"201","00/05-01-067-24W5/0","100050106724W500",54.764303,-117.477033,1968.84,5250,2017-06-15,2017-03-06,"Horizontal","COMMINGLED POOL 005","CANADIAN NATURAL RESOURCES LIMITED"
"202","00/05-02-060-23W5/0","100050206023W500",54.186804,-117.346798,2729.33,5866,2012-05-16,2012-02-24,"Horizontal","MONTNEY F","DELPHI ENERGY CORP."
"203","00/05-02-064-18W5/0","100050206418W500",54.50617,-116.595557,1842.44,3566,2011-09-04,2011-08-26,"Horizontal","TRIASSIC G","PARAMOUNT RESOURCES LTD."
"204","00/05-05-062-26W5/0","100050506226W500",54.313892,-117.854785,2905.65,5250,2015-01-15,2014-12-14,"Horizontal","MONTNEY UNDEFINED","CEQUENCE ENERGY LTD."
"205","00/05-11-062-27W5/2","100051106227W502",54.360634,-117.943798,2949.92,4324,2012-03-01,2011-09-24,"Horizontal","MONTNEY E","XTO ENERGY CANADA"
"206","00/05-13-065-25W5/0","100051306525W500",54.624191,-117.626701,2218.89,3608,2008-12-08,2007-10-22,"Horizontal","COMMINGLED POOL 004","ARC RESOURCES LTD."
"207","00/05-14-060-26W5/0","100051406026W500",54.201809,-117.821369,3152,5242,2014-02-14,2013-02-26,"Horizontal","MONTNEY F","CENOVUS ENERGY INC."
"208","00/05-14-064-23W5/0","100051406423W500",54.532856,-117.349521,2157.16,3769,NA,2015-07-18,"Horizontal",NA,"TANGLE CREEK ENERGY LTD."
"209","00/05-15-065-25W5/2","100051506525W502",54.641882,-117.725183,2144.52,4577,2015-01-15,2014-07-22,"Horizontal","MONTNEY W","ARC RESOURCES LTD."
"210","00/05-18-059-19W5/0","100051805919W500",54.102209,-116.820355,2436.72,4156,2014-04-25,2014-03-16,"Horizontal","COMMINGLED MFP9529","PARAMOUNT RESOURCES LTD."
"211","00/05-20-064-18W5/0","100052006418W500",54.555097,-116.67126,1788.02,3655,2013-11-15,2013-11-06,"Horizontal","TRIASSIC G","PARAMOUNT RESOURCES LTD."
"212","00/05-25-063-23W5/0","100052506323W500",54.4779,-117.327018,2181.82,3510,2010-09-20,2010-07-23,"Horizontal","MONTNEY F","TANGLE CREEK ENERGY LTD."
"213","00/05-25-066-25W5/2","100052506625W502",54.740839,-117.647744,1959.7,2299,NA,2010-03-11,"Horizontal",NA,"ARC RESOURCES LTD."
"214","00/05-29-059-22W5/0","100052905922W500",54.127991,-117.222452,2779.32,5580,2011-11-16,2011-10-31,"Horizontal","TRIASSIC XX","XTO ENERGY CANADA"
"215","00/05-30-060-19W5/0","100053006019W500",54.214727,-116.816469,2359,4049,2008-12-21,2008-12-17,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"216","00/05-30-063-18W5/0","100053006318W500",54.49768,-116.715225,1855.83,3780,2017-11-23,2017-11-13,"Horizontal","TRIASSIC G","RIDGEBACK RESOURCES INC."
"217","00/04-01-064-18W5/2","100040106418W502",54.506172,-116.595094,1820.27,1992.4,NA,2012-10-10,"Vertical",NA,"PARAMOUNT RESOURCES LTD."
"218","00/04-02-067-24W5/0","100040206724W500",54.763296,-117.530751,1938.47,3574,2016-10-13,2016-09-14,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"219","00/04-09-060-19W5/0","100040906019W500",54.178218,-116.794168,2251.63,3161,2008-09-24,2008-08-21,"Horizontal","COMMINGLED MFP9529","TANGLE CREEK ENERGY LTD."
"220","00/05-03-064-23W5/0","100050306423W500",54.507113,-117.377219,2144.97,3690,2012-08-07,2012-06-21,"Horizontal","MONTNEY F","TANGLE CREEK ENERGY LTD."
"221","00/05-10-066-25W5/0","100051006625W500",54.696198,-117.682975,2068.85,3275,2007-10-01,2007-02-11,"Horizontal","COMMINGLED POOL 004","ARC RESOURCES LTD."
"222","00/05-18-060-19W5/2","100051806019W502",54.185064,-116.81822,2262.04,3808,2010-02-26,2010-01-15,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"223","00/05-36-060-24W5/0","100053606024W500",54.214635,-117.435572,2767.13,5830,2018-03-16,2017-10-19,"Horizontal","MONTNEY UNDEFINED","ATHABASCA OIL CORPORATION"
"224","00/07-36-065-25W5/0","100073606525W500",54.678375,-117.666248,2077.37,3975,2018-03-28,2017-12-28,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"225","00/08-30-060-23W5/0","100083006023W500",54.214636,-117.434805,2730.56,2958,NA,2017-12-17,"Vertical",NA,"ATHABASCA OIL CORPORATION"
"226","00/08-30-060-23W5/2","100083006023W502",54.214636,-117.434805,2696.41,2911,NA,2017-12-17,"Vertical",NA,"ATHABASCA OIL CORPORATION"
"227","00/09-10-060-19W5/0","100091006019W500",54.175909,-116.770326,2224.08,3329.8,2009-11-01,2009-10-27,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"228","00/03-27-066-25W5/0","100032706625W500",54.753349,-117.673,1975.81,4140,2014-12-09,2014-09-08,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"229","00/03-31-061-26W5/0","100033106126W500",54.302015,-117.858012,2973.46,5556,2013-10-23,2013-08-30,"Horizontal","MONTNEY Z","CEQUENCE ENERGY LTD."
"230","00/04-01-064-19W5/0","100040106419W500",54.51621,-116.740895,1844.42,3413,2017-10-18,2017-07-27,"Horizontal","TRIASSIC G","PARAMOUNT RESOURCES LTD."
"231","00/04-01-064-25W5/2","100040106425W502",54.516854,-117.653642,2337.02,3768,2012-04-01,2011-09-21,"Horizontal","MONTNEY D","MURPHY OIL COMPANY LTD."
"232","00/04-01-066-24W5/2","100040106624W502",54.679001,-117.481146,2082.74,3120,2011-03-17,2010-11-13,"Horizontal","MONTNEY Q","ARC RESOURCES LTD."
"233","00/04-01-067-24W5/0","100040106724W500",54.778809,-117.528907,1919.8,3386,2013-01-15,2012-11-13,"Horizontal","MONTNEY A","CANADIAN NATURAL RESOURCES LIMITED"
"234","00/04-02-062-23W5/2","100040206223W502",54.339222,-117.348313,2514.19,3736,2012-01-01,2011-12-10,"Horizontal","MONTNEY B","ATHABASCA OIL CORPORATION"
"235","00/04-02-066-25W5/0","100040206625W500",54.687751,-117.659639,2061.77,3421,2012-08-04,2012-02-18,"Horizontal","COMMINGLED POOL 004","ARC RESOURCES LTD."
"236","00/04-06-064-19W5/0","100040606419W500",54.516405,-116.872648,1890.84,3283,2012-07-21,2012-06-18,"Horizontal","TRIASSIC P","MURPHY OIL COMPANY LTD."
"237","00/04-08-060-19W5/0","100040806019W500",54.184876,-116.818529,2268.99,3860,2008-02-20,2008-02-13,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"238","00/04-08-060-22W5/0","100040806022W500",54.168061,-117.250519,2688.03,3833,2012-07-01,2011-09-27,"Horizontal","TRIASSIC XX","DELPHI ENERGY CORP."
"239","00/04-08-064-18W5/0","100040806418W500",54.534396,-116.689332,1859.87,3775,2012-01-13,2011-11-30,"Horizontal","TRIASSIC G","PARAMOUNT RESOURCES LTD."
"240","00/04-09-063-20W5/0","100040906320W500",54.430688,-116.93389,2046.77,4272,2012-11-23,2012-09-27,"Horizontal","TRIASSIC K","CANADIAN NATURAL RESOURCES LIMITED"
"241","00/04-09-064-18W5/0","100040906418W500",54.530962,-116.668362,1838.75,3561,2011-11-14,2011-09-26,"Horizontal","TRIASSIC G","PARAMOUNT RESOURCES LTD."
"242","00/04-09-064-23W5/0","100040906423W500",54.519907,-117.402569,2169.81,3918,2013-12-20,2013-12-09,"Horizontal","MONTNEY F","TANGLE CREEK ENERGY LTD."
"243","00/04-11-057-27W5/2","100041105727W502",53.921456,-117.911814,3583.11,5149,2014-11-01,2013-01-27,"Horizontal","MONTNEY C","XTO ENERGY CANADA"
"244","00/04-11-059-20W5/0","100041105920W500",54.108788,-116.893948,2595.74,5877,2016-03-01,2016-02-11,"Horizontal","MONTNEY UNDEFINED","PARAMOUNT RESOURCES LTD."
"245","00/04-11-060-20W5/2","100041106020W502",54.165187,-116.869924,2356.64,4017,2010-04-11,2010-03-08,"Horizontal","COMMINGLED MFP9529","PARAMOUNT RESOURCES LTD."
"246","00/04-11-064-18W5/0","100041106418W500",54.530956,-116.612683,1838.83,3653,2013-02-24,2013-02-03,"Horizontal","TRIASSIC G","PARAMOUNT RESOURCES LTD."
"247","00/04-13-063-23W5/0","100041306323W500",54.442641,-117.349244,2327.28,2356,NA,2014-01-21,"Vertical",NA,"TANGLE CREEK ENERGY LTD."
"248","00/04-13-065-23W5/0","100041306523W500",54.619935,-117.347608,2100.92,2101,NA,2012-12-02,"Vertical",NA,"ENERPLUS CORPORATION"
"249","00/04-13-066-24W5/2","100041306624W502",54.709198,-117.477567,2071.84,3438,2012-08-10,2012-03-11,"Horizontal","MONTNEY Q","ARC RESOURCES LTD."
"250","00/04-17-064-18W5/0","100041706418W500",54.530378,-116.668362,1836.2,3613,2011-11-20,2011-10-17,"Horizontal","TRIASSIC G","PARAMOUNT RESOURCES LTD."
"251","00/04-17-067-23W5/0","100041706723W500",54.787679,-117.463978,1874.88,3200,2012-06-24,2012-01-03,"Horizontal","TRIASSIC A","ARC RESOURCES LTD."
"252","00/04-18-060-19W5/0","100041806019W500",54.184963,-116.818494,2270.4,3790,2009-02-12,2009-02-05,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"253","00/04-22-060-18W5/0","100042206018W500",54.199348,-116.595149,2137.13,3830.9,2008-07-20,2008-07-04,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"254","00/04-22-060-19W5/0","100042206019W500",54.202926,-116.760681,2346.59,3136,2008-07-30,2008-05-28,"Horizontal","COMMINGLED MFP9529","TANGLE CREEK ENERGY LTD."
"255","00/04-26-060-18W5/0","100042606018W500",54.214144,-116.578785,2175.71,3255,2008-09-06,2008-02-28,"Horizontal","COMMINGLED MFP9529","TANGLE CREEK ENERGY LTD."
"256","00/04-26-064-18W5/2","100042606418W502",54.576266,-116.619981,1762.8,3342,2012-12-01,2012-04-03,"Horizontal","TRIASSIC G","MURPHY OIL COMPANY LTD."
"257","00/04-27-064-18W5/0","100042706418W500",54.562005,-116.625299,1767.49,2913,2013-02-06,2013-01-28,"Horizontal","TRIASSIC G","MURPHY OIL COMPANY LTD."
"258","00/04-27-066-24W5/0","100042706624W500",54.737848,-117.525781,1960.04,3560,2014-06-19,2014-06-09,"Horizontal","COMMINGLED POOL 005","ENERPLUS CORPORATION"
"259","00/04-32-063-23W5/0","100043206323W500",54.485467,-117.423056,2253.28,3923,2016-01-24,2016-01-16,"Horizontal","MONTNEY F","TANGLE CREEK ENERGY LTD."
"260","00/04-30-058-20W5/0","100043005820W500",54.05327,-116.967838,2666.18,4193,2011-10-08,2011-09-12,"Horizontal","COMMINGLED MFP9529","PARAMOUNT RESOURCES LTD."
"261","00/04-30-064-17W5/0","100043006417W500",54.543844,-116.56748,1749.55,3636,2013-05-01,2012-12-21,"Horizontal","TRIASSIC G","MURPHY OIL COMPANY LTD."
"262","00/04-30-065-23W5/2","100043006523W502",54.649396,-117.454502,2029.08,3263,2012-09-04,2012-02-21,"Horizontal","MONTNEY Q","ARC RESOURCES LTD."
"263","00/04-30-066-23W5/0","100043006623W500",54.744924,-117.480626,1967.53,3007,2013-09-29,2013-08-31,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"264","00/04-32-060-19W5/0","100043206019W500",54.226316,-116.809925,2383.29,3196,2007-09-16,2007-09-04,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"265","00/04-34-063-20W5/0","100043406320W500",54.487712,-116.947862,2044.94,2045,NA,2012-06-28,"Vertical",NA,"MURPHY OIL COMPANY LTD."
"266","00/04-34-066-24W5/0","100043406624W500",54.747992,-117.528606,1937.24,3629,2015-08-25,2015-08-14,"Horizontal","COMMINGLED POOL 005","ENERPLUS CORPORATION"
"267","00/05-04-067-24W5/0","100050406724W500",54.767214,-117.585081,1904.06,3060,2012-04-01,2012-02-04,"Horizontal","COMMINGLED POOL 005","CANADIAN NATURAL RESOURCES LIMITED"
"268","00/05-06-064-18W5/0","100050606418W500",54.513137,-116.696885,1842.37,3665,2016-03-18,2016-02-16,"Horizontal","TRIASSIC G","PARAMOUNT RESOURCES LTD."
"269","00/05-09-064-23W5/0","100050906423W500",54.520177,-117.402569,2168.97,3782,2013-08-24,2013-08-01,"Horizontal","MONTNEY F","TANGLE CREEK ENERGY LTD."
"270","00/05-17-058-27W5/0","100051705827W500",54.010624,-117.983314,3619.44,3624.2,NA,2011-10-20,"Vertical",NA,"XTO ENERGY CANADA ULC"
"271","00/05-17-064-18W5/0","100051706418W500",54.535481,-116.663286,1833.37,3719,2011-08-01,2011-04-01,"Horizontal","TRIASSIC G","PARAMOUNT RESOURCES LTD."
"272","00/05-18-066-23W5/0","100051806623W500",54.709198,-117.477567,2197.8,2198,NA,2012-03-11,"Vertical",NA,"ARC RESOURCES LTD."
"273","00/05-22-060-18W5/0","100052206018W500",54.213643,-116.614755,2224.87,3495,2009-04-01,2009-02-24,"Horizontal","COMMINGLED MFP9529","XTO ENERGY CANADA"
"274","00/05-23-057-27W5/0","100052305727W500",53.921454,-117.912121,3535.39,5250,2014-10-01,2014-01-28,"Horizontal","MONTNEY D","XTO ENERGY CANADA"
"275","00/05-24-063-23W5/0","100052406323W500",54.463189,-117.32438,2211.53,3667,2013-11-17,2013-11-01,"Horizontal","MONTNEY F","OUTLIER RESOURCES LTD."
"276","00/05-27-061-26W5/0","100052706126W500",54.281764,-117.807134,2928.93,5251,2015-02-17,2014-12-14,"Horizontal","MONTNEY UNDEFINED","CENOVUS ENERGY INC."
"277","00/05-27-063-23W5/0","100052706323W500",54.474852,-117.381226,2208.74,3617,2011-12-02,2011-10-09,"Horizontal","MONTNEY F","TANGLE CREEK ENERGY LTD."
"278","00/05-36-066-24W5/0","100053606624W500",54.758133,-117.475397,1963.36,3620,2014-07-05,2014-06-11,"Horizontal","COMMINGLED POOL 005","ENERPLUS CORPORATION"
"279","00/06-01-059-21W5/2","100060105921W502",54.069091,-117.019401,2600.4,2635,NA,2011-11-07,"Vertical",NA,"PARAMOUNT RESOURCES LTD."
"280","00/06-01-059-21W5/3","100060105921W503",54.069091,-117.019401,2647.34,2726,NA,2011-11-07,"Vertical",NA,"PARAMOUNT RESOURCES LTD."
"281","00/06-06-067-24W5/0","100060606724W500",54.753351,-117.672767,1932.2,4130,2014-12-10,2014-09-26,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"282","00/06-20-060-23W5/0","100062006023W500",54.214366,-117.435495,2733.3,4753,NA,2016-10-06,"Horizontal",NA,"ATHABASCA OIL CORPORATION"
"283","00/06-20-065-17W5/0","100062006517W500",54.638051,-116.565782,1722.41,3705,NA,2015-02-24,"Horizontal",NA,"APL OIL & GAS (1998) LTD."
"284","00/06-20-066-25W5/0","100062006625W500",54.713498,-117.71772,2102.16,4361,2015-12-04,2015-01-18,"Horizontal","COMMINGLED POOL 004","ARC RESOURCES LTD."
"285","00/06-26-052-23W5/0","100062605223W500",53.497738,-117.284044,3646.17,5960,NA,2016-12-06,"Horizontal",NA,"FRONT RANGE RESOURCES LTD."
"286","00/06-27-066-25W5/0","100062706625W500",54.759803,-117.687781,1974.46,4223,2013-11-20,2013-08-11,"Horizontal","COMMINGLED POOL 005","ARC RESOURCES LTD."
"287","00/06-33-065-25W5/0","100063306525W500",54.64987,-117.69411,2201.71,4538,2015-02-05,2014-11-23,"Horizontal","MONTNEY V","ARC RESOURCES LTD."
"288","00/06-35-058-26W5/2","100063505826W502",54.027556,-117.758784,3190.35,6335,2017-10-01,2017-01-20,"Horizontal","MONTNEY K","XTO ENERGY CANADA"
"289","00/07-02-060-20W5/0","100070206020W500",54.164734,-116.869777,2354.5,3490,2009-04-04,2009-03-08,"Horizontal","COMMINGLED MFP9529","PARAMOUNT RESOURCES LTD."
"290","00/07-02-064-26W5/0","100070206426W500",54.498771,-117.803543,2434.47,3411,NA,2012-02-09,"Horizontal",NA,"HAMMERHEAD RESOURCES INC."
"291","00/07-02-064-26W5/2","100070206426W502",54.498771,-117.803543,2430.67,3255,NA,2012-02-09,"Horizontal",NA,"HAMMERHEAD RESOURCES INC."
